1,4
1,8
1,18
1,9
1,8
1,8
1,5
2,30
1,12
1,6
1,15
1,5
1,10
1,12
1,4
1,7
1,18
1,8
1,8
1,17
1,6
1,8
1,7
1,10
1,4
1,10
1,13
1,9
1,6
1,14
1,9
1,6
1,4
1,12
1,12
1,11
1,15
1,8
2,22
1,9
1,7
1,5
1,6
1,8
2,8
1,13
1,5
1,6
1,16
2,5
1,11
1,8
1,7
1,5
1,8
1,8
1,11
1,5
1,9
1,14
1,7
1,14
1,7
1,21
1,16
1,10
1,7
1,10
1,20
1,11
1,6
1,4
2,12
1,19
1,19
1,6
1,3
1,11
1,6
1,18
1,6
1,9
1,14
1,9
1,6
1,11
1,4
1,9
