2,10
2,5
2,2
2,9
2,7
2,6
1,3
2,5
2,4
2,3
2,3
2,3
2,7
2,5
2,5
2,3
2,3
2,7
2,8
2,2
2,6
2,6
2,10
2,4
2,12
2,4
2,6
1,2
2,3
2,3
1,2
2,3
2,7
2,7
2,3
2,4
2,3
2,4
2,3
1,2
2,3
2,3
2,12
2,7
2,3
2,5
2,7
2,3
2,12
2,3
2,4
2,3
2,6
2,3
2,4
2,2
2,2
2,2
2,3
2,4
2,4
2,13
2,3
2,6
2,8
2,6
2,4
2,2
2,2
2,3
2,4
2,4
2,6
2,6
2,2
2,3
1,4
1,9
2,3
2,7
2,4
2,3
2,6
2,10
2,9
2,2
1,3
2,7
2,3
2,3
2,19
2,3
2,3
2,4
2,3
2,5
2,5
2,3
2,3
2,5
1,2
1,2
1,2
1,2
1,2
1,2
1,2
