2,7
2,6
1,9
2,10
2,6
1,9
2,7
2,6
2,8
2,8
2,13
2,7
2,6
2,6
2,12
2,9
2,8
2,6
2,6
2,6
2,6
2,7
2,6
2,6
2,7
2,11
2,8
2,6
2,8
2,6
2,7
2,6
2,7
2,6
2,10
2,6
2,6
2,7
2,6
2,8
2,7
1,9
2,7
2,7
2,6
2,8
2,6
2,6
2,6
2,9
2,12
2,6
1,9
2,20
2,9
2,6
2,8
2,7
2,6
2,11
2,6
2,9
2,8
2,7
2,9
2,7
2,7
2,8
2,7
2,6
2,7
2,8
2,7
2,10
2,6
2,8
2,9
2,6
2,6
2,12
2,6
2,6
2,6
2,7
2,8
2,6
2,7
2,10
2,7
2,7
2,7
2,12
2,8
2,8
2,7
2,6
2,10
2,7
2,6
2,6
